agent_id,sex,age,education_level,social_class,is_alive,name,role,family_id,home_zone,work_zone,wealth,income_per_day,satisfaction,goals,integrity,greed,ambition,family_loyalty,competence,empathy,initial_trust_score
1,M,36,4,upper,TRUE,Alfredo Ocampo,mayor,,resA,munhall,889459,2608.78,41.04,Win re-election | Build road to farm area | Increase family wealth | Fund school renovation,0.478,0.474,0.733,0.605,0.631,0.275,-0.034
2,M,52,5,upper,TRUE,Juan Navarro,vice_mayor,Aquino,resA,munhall,629373.01,2248.69,43.58,Audit infrastructure contracts | Run for mayor | Build political base,0.637,0.697,0.506,0.484,0.68,0.282,0.845
2265,F,45,2,lower,TRUE,Cely Padilla,unemployed,,resC,park,4067.49,0,42.36,Increase household income | Protect family welfare | Improve social standing,0.335,0.368,0.5,0.495,0.56,0.609,0.054
2266,M,39,2,lower,TRUE,Quirino Ferrer,unemployed,,resC,park,1279.38,0,44.92,Increase household income | Protect family welfare | Improve social standing,0.463,0.225,0.488,0.597,0.426,0.358,0.002
2267,M,28,1,lower,TRUE,Diosdado Ramos,unemployed,,resC,park,4247.7,0,65.82,Increase household income | Protect family welfare | Improve social standing,0.661,0.695,0.618,0.584,0.41,0.515,-0.009
2268,F,62,3,lower,TRUE,Violeta Macaraeg,unemployed,,resC,park,3549.88,0,40.24,Increase household income | Protect family welfare | Improve social standing,0.457,0.495,0.46,0.691,0.601,0.436,-0.075
2269,F,20,1,lower,TRUE,Nena Bonifacio,unemployed,,resC,park,3648.02,0,64.87,Increase household income | Protect family welfare | Improve social standing,0.327,0.454,0.48,0.589,0.493,0.514,-0.068
2270,M,47,1,lower,TRUE,Ernesto Ramos,unemployed,,resC,park,1488.54,0,61.85,Increase household income | Protect family welfare | Improve social standing,0.677,0.425,0.452,0.347,0.679,0.477,0.063
2271,F,30,1,lower,TRUE,Teresita Ferrer,unemployed,,resC,park,0,0,64.28,Increase household income | Protect family welfare | Improve social standing,0.503,0.698,0.601,0.413,0.446,0.457,0.073
2272,M,36,1,lower,TRUE,Alfredo Hernandez,unemployed,,resC,park,4218.58,0,70.72,Increase household income | Protect family welfare | Improve social standing,0.321,0.288,0.544,0.531,0.468,0.575,0.13
2273,M,28,1,lower,TRUE,Dante Tan,unemployed,,resC,park,2989.52,0,53.76,Increase household income | Protect family welfare | Improve social standing,0.869,0.388,0.488,0.416,0.464,0.258,0.15
2274,M,57,3,lower,TRUE,Hernando Luna,unemployed,,resC,park,3846.94,0,56.59,Increase household income | Protect family welfare | Improve social standing,0.506,0.835,0.505,0.386,0.508,0.657,-0.091
2275,F,49,1,lower,TRUE,Lita Santos,unemployed,,resC,park,4902.99,0,71.85,Increase household income | Protect family welfare | Improve social standing,0.849,0.534,0.367,0.288,0.265,0.51,-0.009
2276,M,62,3,lower,TRUE,Ernesto Salazar,unemployed,,resC,park,3079.23,0,67.7,Increase household income | Protect family welfare | Improve social standing,0.371,0.593,0.578,0.222,0.606,0.536,0.156
2277,M,55,1,lower,TRUE,Efren Guevarra,unemployed,,resC,park,1870.84,0,42.27,Increase household income | Protect family welfare | Improve social standing,0.582,0.532,0.581,0.241,0.578,0.592,0.123
2278,M,42,3,lower,TRUE,Hernando Mabini,unemployed,,resC,park,3417.86,0,68.17,Increase household income | Protect family welfare | Improve social standing,0.506,0.178,0.472,0.394,0.279,0.427,-0.049
2279,M,40,2,lower,TRUE,Jaime Dela Cruz,unemployed,,resC,park,6342.44,0,49.6,Increase household income | Protect family welfare | Improve social standing,0.318,0.364,0.289,0.555,0.33,0.483,0.095
2280,M,37,3,lower,TRUE,Zaldy Garcia,unemployed,,resC,park,2149.91,0,42.83,Increase household income | Protect family welfare | Improve social standing,0.298,0.523,0.449,0.473,0.638,0.577,-0.043
2281,F,60,3,lower,TRUE,Violeta Aquino,unemployed,,resC,park,4916.91,0,72.16,Increase household income | Protect family welfare | Improve social standing,0.343,0.777,1,0.447,0.671,0.504,0.171
2282,F,22,3,lower,TRUE,Ligaya Ferrer,unemployed,,resC,park,3270.73,0,68.42,Increase household income | Protect family welfare | Improve social standing,0.533,0.388,0.266,0.493,0.279,0.631,0.174
2283,F,57,1,lower,TRUE,Socorro Dizon,unemployed,,resC,park,5228.55,0,68.86,Increase household income | Protect family welfare | Improve social standing,0.474,0.689,0.499,0.411,0.407,0.598,0.112
2284,M,61,1,lower,TRUE,Xavier Torres,unemployed,,resC,park,3297.72,0,54.38,Increase household income | Protect family welfare | Improve social standing,0.627,0.638,0.424,0.382,0.706,0.388,-0.007
2285,M,33,2,lower,TRUE,Dante Ocampo,unemployed,,resC,park,4013.72,0,70.9,Increase household income | Protect family welfare | Improve social standing,0.385,0.631,0.217,0.279,0.481,0.532,0.172
2286,M,58,3,lower,TRUE,Rodel Gonzales,unemployed,,resC,park,3997.53,0,73.45,Increase household income | Protect family welfare | Improve social standing,0.616,0.421,0.227,0.496,0.756,0.222,0.104
2287,F,65,3,lower,TRUE,Pacita Gonzales,unemployed,,resC,park,2019.16,0,73.06,Increase household income | Protect family welfare | Improve social standing,0.339,0.534,0.731,0.301,0.588,0.3,-0.008
2288,M,37,3,lower,TRUE,Isidro Aguilar,unemployed,,resC,park,3108.3,0,71.19,Increase household income | Protect family welfare | Improve social standing,0.573,0.528,0.633,0.407,0.419,0.681,-0.035
2289,F,61,1,lower,TRUE,Rosa Aguilar,unemployed,,resC,park,4504.97,0,66.84,Increase household income | Protect family welfare | Improve social standing,0.571,0.546,0.685,0.519,0.168,0.732,0.134
2290,M,22,3,lower,TRUE,Eduardo Lim,unemployed,,resC,park,5269.53,0,63.71,Increase household income | Protect family welfare | Improve social standing,0.572,0.38,0.471,0.498,0.465,0.379,0.175
2291,M,29,1,lower,TRUE,Oscar Macaraeg,unemployed,,resC,park,1605.5,0,59.26,Increase household income | Protect family welfare | Improve social standing,0.602,0.603,0.343,0.455,0.577,0.588,0.06
2292,M,37,2,lower,TRUE,Dante Bautista,unemployed,,resC,park,2594.52,0,63.25,Increase household income | Protect family welfare | Improve social standing,0.366,0.444,0.519,0.489,0.304,0.169,-0.023
2293,F,41,2,lower,TRUE,Zenaida Macaraeg,unemployed,,resC,park,4935.26,0,43.87,Increase household income | Protect family welfare | Improve social standing,0.637,0.588,0.687,0.303,0.459,0.645,-0.063
2294,F,26,3,lower,TRUE,Cely Salazar,unemployed,,resC,park,2127.89,0,52.51,Increase household income | Protect family welfare | Improve social standing,0.485,0.594,0.097,0.571,0.637,0.681,0.127
2295,F,49,2,lower,TRUE,Maribel Valdez,unemployed,,resC,park,4777.21,0,65.04,Increase household income | Protect family welfare | Improve social standing,0.312,0.732,0.434,0.239,0.295,0.351,0.172
2296,F,59,3,lower,TRUE,Esperanza Santos,unemployed,,resC,park,3427.95,0,58.66,Increase household income | Protect family welfare | Improve social standing,0.761,0.402,0.535,0.668,0.456,0.434,0.072
2297,F,64,1,lower,TRUE,Milagros Ramos,unemployed,,resC,park,2896.15,0,57.84,Increase household income | Protect family welfare | Improve social standing,0.47,0.718,0.638,0.534,0.388,0.432,0.149
2298,M,40,2,lower,TRUE,Quirino Domingo,unemployed,,resC,park,2147.12,0,48.68,Increase household income | Protect family welfare | Improve social standing,0.188,0.473,0.876,0.573,0.366,0.428,0.09
2299,F,56,1,lower,TRUE,Josefa Tolentino,unemployed,,resC,park,1738.37,0,41.15,Increase household income | Protect family welfare | Improve social standing,0.452,0.636,0.267,0.393,0.371,0.467,0.17
2300,M,65,2,lower,TRUE,Ramon Co,unemployed,,resC,park,2386.66,0,55.96,Increase household income | Protect family welfare | Improve social standing,0.525,0.606,0.395,0.456,0.601,0.462,-0.058
2301,F,36,1,lower,TRUE,Yolanda Padilla,unemployed,,resC,park,1581.63,0,66.45,Increase household income | Protect family welfare | Improve social standing,0.562,0.731,0.491,0.55,0.612,0.414,0.102
2302,M,24,1,lower,TRUE,Juan Navarro,unemployed,,resC,park,4966.35,0,70.69,Increase household income | Protect family welfare | Improve social standing,0.441,0.332,0.277,0.563,0.317,0.496,0.093
2303,F,43,1,lower,TRUE,Yolanda Ong,unemployed,,resC,park,0,0,74.55,Increase household income | Protect family welfare | Improve social standing,0.542,0.328,0.621,0.507,0.525,0.293,0.135
2304,M,51,2,lower,TRUE,Manny Soriano,unemployed,,resC,park,7174.76,0,59.32,Increase household income | Protect family welfare | Improve social standing,0.409,0.388,0.858,0.535,0.76,0.676,0.023
2305,M,25,3,lower,TRUE,Zaldy Navarro,unemployed,,resC,park,2354.29,0,54.5,Increase household income | Protect family welfare | Improve social standing,0.595,0.679,0.516,0.374,0.666,0.443,-0.075
2306,F,42,3,lower,TRUE,Ximena Padilla,unemployed,,resC,park,2285.08,0,41.02,Increase household income | Protect family welfare | Improve social standing,0.519,0.443,0.592,0.64,0.618,0.536,-0.027
2307,M,50,1,lower,TRUE,Zaldy Valdez,unemployed,,resC,park,3967.7,0,67.15,Increase household income | Protect family welfare | Improve social standing,0.311,0.466,0.185,0.534,0.279,0.338,-0.022
2308,M,24,3,lower,TRUE,Hernando Garcia,unemployed,,resC,park,1903.56,0,40.78,Increase household income | Protect family welfare | Improve social standing,0.281,0.333,0.3,0.5,0.595,0.619,0.157
2309,M,28,2,lower,TRUE,Tomas Espiritu,unemployed,,resC,park,5025.86,0,68.55,Increase household income | Protect family welfare | Improve social standing,0.632,0.637,0.611,0.484,0.504,0.775,-0.071
2310,F,36,1,lower,TRUE,Remedios Mendoza,unemployed,,resC,park,2684.01,0,45.41,Increase household income | Protect family welfare | Improve social standing,0.742,0.684,0.606,0.539,0.513,0.753,0.166
2311,M,58,1,lower,TRUE,Jose Manalo,unemployed,,resC,park,2626.7,0,42.33,Increase household income | Protect family welfare | Improve social standing,0.405,0.639,0.659,0.342,0.516,0.556,0.078
2312,F,28,3,lower,TRUE,Ximena Valdez,unemployed,,resC,park,2496.5,0,42.64,Increase household income | Protect family welfare | Improve social standing,0.57,0.555,0.482,0.283,0.575,0.752,0.102
2313,M,61,2,lower,TRUE,Crisanto Bonifacio,unemployed,,resC,park,4699.9,0,44.2,Increase household income | Protect family welfare | Improve social standing,0.294,0.251,0.498,0.357,0.536,0.612,0.15
2314,F,52,1,lower,TRUE,Violeta Padilla,unemployed,,resC,park,2507.41,0,66.71,Increase household income | Protect family welfare | Improve social standing,0.409,0.777,0.301,0.621,0.214,0.438,0.199
2315,M,26,1,lower,TRUE,Salvador Ferrer,unemployed,,resC,park,3896.95,0,73.86,Increase household income | Protect family welfare | Improve social standing,0.65,0.704,0.374,0.636,0.475,0.705,-0.045
2316,M,39,1,lower,TRUE,Efren Tan,unemployed,,resC,park,4232.5,0,62.57,Increase household income | Protect family welfare | Improve social standing,0.426,0.629,0.471,0.542,0.561,0.715,0.052
2317,F,89,2,mid,TRUE,Socorro Castro,elder,,resA,church,57870.81,84.47,52.62,Increase household income | Protect family welfare | Improve social standing,0.819,0.55,0.467,0.644,0.376,0.209,0.137
2318,F,69,2,lower,TRUE,Nena Guevarra,elder,,resA,church,42815.25,137.46,60.56,Increase household income | Protect family welfare | Improve social standing,0.606,0.729,0.328,0.708,0.428,0.821,-0.09
2319,M,75,3,mid,TRUE,Diosdado Torres,elder,,resA,church,61568.42,196.8,56.01,Increase household income | Protect family welfare | Improve social standing,0.844,0.511,0.739,0.457,0.355,0.62,0.142
2320,F,60,3,lower,TRUE,Esperanza Ong,elder,,resA,church,40370.15,186.25,44.89,Increase household income | Protect family welfare | Improve social standing,0.71,0.231,0.2,0.576,0.645,0.337,-0.093
2321,M,64,4,mid,TRUE,Manny Navarro,elder,,resA,church,67596.79,178.1,61.51,Increase household income | Protect family welfare | Improve social standing,0.641,0.914,0.476,0.498,0.742,0.568,0.196
2322,M,66,2,mid,TRUE,Tomas Garcia,elder,,resA,church,59032.49,177.72,47.05,Increase household income | Protect family welfare | Improve social standing,0.84,0.537,0.435,0.749,0.345,0.224,0.106
2323,M,74,4,lower,TRUE,Crisanto Co,elder,,resA,church,42096.51,114.31,58.59,Increase household income | Protect family welfare | Improve social standing,0.586,0.412,0.402,0.491,0.403,0.443,0.184
2324,F,82,4,lower,TRUE,Socorro Navarro,elder,,resA,church,35438.23,122.63,51.76,Increase household income | Protect family welfare | Improve social standing,0.841,0.782,0.263,0.816,0.171,0.501,0.14
2325,F,83,2,mid,TRUE,Cristina Torres,elder,,resA,church,60628.03,106.99,70.21,Increase household income | Protect family welfare | Improve social standing,0.617,0.195,0.612,0.914,0.473,0.327,0.14
2326,M,74,3,mid,TRUE,Noel Cruz,elder,,resA,church,55115.24,227.01,72,Increase household income | Protect family welfare | Improve social standing,0.706,0.562,0.367,0.405,0.607,0.672,0.043
2327,M,90,2,mid,TRUE,Salvador Reyes,elder,,resA,church,54847.54,163.96,53.22,Increase household income | Protect family welfare | Improve social standing,0.662,0.38,0.734,0.761,0.33,0.642,0.051
2328,M,85,4,mid,TRUE,Dante Valdez,elder,,resA,church,51297.06,117.17,62.28,Increase household income | Protect family welfare | Improve social standing,0.867,0.41,0.562,0.526,0.467,0.475,0.076
2329,F,66,4,lower,TRUE,Corazon Valdez,elder,,resA,church,46732.89,178.54,71.87,Increase household income | Protect family welfare | Improve social standing,0.71,0.184,0.234,0.716,0.586,0.691,-0.031
2330,F,84,2,lower,TRUE,Lita Hernandez,elder,,resA,church,48376.59,159.59,44.83,Increase household income | Protect family welfare | Improve social standing,0.546,0.487,0.284,0.822,0.608,0.758,-0.1
2331,F,66,3,lower,TRUE,Lita Ong,elder,,resA,church,34044.79,120.33,73.99,Increase household income | Protect family welfare | Improve social standing,0.723,0.698,0.496,1,0.128,0.448,0.178
2332,F,61,3,lower,TRUE,Herminia Torres,elder,,resA,church,46572.99,144.63,55.86,Increase household income | Protect family welfare | Improve social standing,0.79,0.402,0.527,0.722,0.58,0.675,-0.091
2333,F,61,2,mid,TRUE,Zenaida Mabini,elder,,resA,church,58515.58,240.61,72.95,Increase household income | Protect family welfare | Improve social standing,0.364,0.56,0.558,0.66,0.617,0.625,0.123
2334,M,60,4,lower,TRUE,Rolando Dela Cruz,elder,,resA,church,48139.33,147.88,61.26,Increase household income | Protect family welfare | Improve social standing,0.774,0.424,0.295,0.456,0.584,0.514,0.042
2335,F,84,2,mid,TRUE,Corazon Aguilar,elder,,resA,church,55735.09,198.74,62.51,Increase household income | Protect family welfare | Improve social standing,0.899,0.24,0.644,0.837,0.502,0.379,-0.003
2336,M,66,2,lower,TRUE,Hernando Reyes,elder,,resA,church,40934.53,158.21,56.11,Increase household income | Protect family welfare | Improve social standing,0.719,0.766,0.622,0.397,0.642,0.388,0.034
2337,F,63,2,lower,TRUE,Rosa Garcia,elder,,resA,church,49232.88,164.58,51.77,Increase household income | Protect family welfare | Improve social standing,0.73,0.328,0.241,0.636,0.705,0.264,-0.049
2338,F,78,2,lower,TRUE,Ofelia Sy,elder,,resA,church,43159.37,204.09,51.83,Increase household income | Protect family welfare | Improve social standing,0.453,0.573,0.308,0.801,0.24,0.474,0.197
2339,F,63,4,lower,TRUE,Teresita Dizon,elder,,resA,church,47436.55,188.66,55.59,Increase household income | Protect family welfare | Improve social standing,0.851,0.556,0.578,0.649,0.502,0.655,0.051
2340,F,89,3,mid,TRUE,Dolores Bautista,elder,,resA,church,50856.69,114.77,41.61,Increase household income | Protect family welfare | Improve social standing,0.659,0.42,0.359,1,0.529,0.688,0.186
2341,F,74,3,lower,TRUE,Ana Valdez,elder,,resA,church,42654.88,135.26,54.9,Increase household income | Protect family welfare | Improve social standing,0.502,0.512,0.32,0.406,0.42,0.438,0.164
2342,F,74,3,mid,TRUE,Lita Dela Cruz,elder,,resA,church,60203.94,103.64,69.26,Increase household income | Protect family welfare | Improve social standing,0.438,0.422,0.391,0.496,0.275,0.405,0.008
2343,F,77,4,mid,TRUE,Pacita Mendoza,elder,,resA,church,61253.76,135.25,61.87,Increase household income | Protect family welfare | Improve social standing,0.853,0.573,0.653,0.636,0.592,0.629,0.096
2344,M,89,3,lower,TRUE,Lando Valdez,elder,,resA,church,42860.31,163.19,63.65,Increase household income | Protect family welfare | Improve social standing,0.603,0.514,0.619,0.675,0.567,0.781,0.079
2345,M,73,4,lower,TRUE,Diosdado Gonzales,elder,,resA,church,39928.36,209.63,69.33,Increase household income | Protect family welfare | Improve social standing,0.536,0.466,0.542,0.701,0.43,0.428,0.012
2346,F,63,2,lower,TRUE,Trinidad Manalo,elder,,resA,church,48256.71,105.49,47.29,Increase household income | Protect family welfare | Improve social standing,0.662,0.216,0.552,0.348,0.573,0.889,0.003
2347,M,71,2,mid,TRUE,Eduardo Lim,elder,,resA,church,52102.65,106.55,57.71,Increase household income | Protect family welfare | Improve social standing,1,0.211,0.587,0.694,0.5,0.535,0.073
2348,M,73,4,mid,TRUE,Ernesto Santos,elder,,resA,church,70288.78,150.43,72.09,Increase household income | Protect family welfare | Improve social standing,0.758,0.736,0.487,0.712,0.267,0.441,0.143
2349,F,73,4,mid,TRUE,Daisy Soriano,elder,,resA,church,50367.55,206.92,51.84,Increase household income | Protect family welfare | Improve social standing,0.617,0.404,0.597,1,0.795,0.646,-0.043
2350,M,75,3,mid,TRUE,Ulysses Bautista,elder,,resA,church,65942.06,135.86,68.04,Increase household income | Protect family welfare | Improve social standing,0.482,0.349,0.662,0.698,0.47,0.341,0.028
2351,F,88,3,lower,TRUE,Gloria Manalo,elder,,resA,church,49572.99,133.83,70.37,Increase household income | Protect family welfare | Improve social standing,0.779,0.27,0.503,0.863,0.762,0.488,0.046
2352,F,88,3,mid,TRUE,Luzviminda Lim,elder,,resA,church,59366.81,126.36,46.53,Increase household income | Protect family welfare | Improve social standing,0.592,0.477,0.462,0.422,0.591,0.437,-0.076
2353,M,68,2,lower,TRUE,Efren Domingo,elder,,resA,church,41805.97,145.12,58.87,Increase household income | Protect family welfare | Improve social standing,0.772,0.286,0.495,0.845,0.341,0.498,0.05
2354,M,62,4,lower,TRUE,Fernando Gonzales,elder,,resA,church,39773.8,157.77,64.81,Increase household income | Protect family welfare | Improve social standing,0.579,0.584,0.566,0.728,0.482,0.323,0.106
2355,F,82,2,mid,TRUE,Herminia Gonzales,elder,,resA,church,54456.84,139.95,59.71,Increase household income | Protect family welfare | Improve social standing,0.679,0.601,0.694,0.492,0.216,0.457,-0.093
2356,F,63,4,lower,TRUE,Zenaida Luna,elder,,resA,church,30129.03,193.76,56.9,Increase household income | Protect family welfare | Improve social standing,0.641,0.485,0.428,0.342,0.486,0.761,0.009
2357,F,74,4,mid,TRUE,Violeta Salazar,elder,,resA,church,53931.66,159.24,64,Increase household income | Protect family welfare | Improve social standing,0.6,0.359,0.455,0.849,0.408,0.442,0.122
